grant_id,title,abstract,year,institute,institution,abstract_length,word_count,fqhc_keyword_count,has_fqhc_terms,is_fqhc_focused,fqhc_score,data_source,primary_condition,study_design,target_population
5R35GM146936-03,Pyroptosis is a Trial-by-Fire Program,"TITLE Pyroptosis is a Programmed Trial-by-Fire. PROJECT ABSTRACT The inflammatory cell death program pyroptosis occurs in a wide range of cell types and plays important roles in development, tissue injury, and tumor growth. Curiously, unlike other cell death mechanisms, cells frequently survive pyroptosis activation. The persistence of a family of “inefficient” cell death genes is puzzling and suggests they may have other roles. Intuitively, cells that survive the inflammatory insult will dictate both the short-term adaptation and long-term repair and regeneration afterwards. Therefore, a flawed death program may actually be a “trial”. However, the details of cell survival after pyroptosis and the biochemical circuitry beyond its activation are under-studied, hindering our basic understanding. In this Program, we hypothesize that cell death is a side- effect of pyroptosis, which in fact aims to reprogram cell functions. To explore the new concept that “trial-by-fire” provides strong evolutionary advantages, we will investigate 1) whether it is possible to stop/resume pyroptosis and the basic mechanisms used to exert such control; 2) the capacity and limits of pyroptosis signaling; and 3) the single cell phenotypic effects of weathering pyroptosis. In pursuing this central hypothesis, we will discover new cell signaling circuits and simultaneously enhance the field’s ability to detect novel pathways by developing new genetically encoded tools, imaging algorithms, and bioinformatics methods. The Program aims to construct a new perspective that the salient function of pyroptosis is to prime and educate through a near-death experience.",2024,,UNIVERSITY OF CHICAGO,1659,240,0.0,False,False,0.0,phase2_nih,,,
1F30HD116496-01,Investigation of Social and Behavioral Drivers of HIV Risk Among South African Adolescent Girls and Young Women,"South Africa has the greatest burden of HIV infection in the world, and South African adolescent girls and young women (SA-AGYW) ages 15-24 are at greatest risk. Mental health distress (anxiety, trauma, depression) and intimate partner violence (IPV) are implicated as drivers of HIV, yet few studies have assessed the combined effects of mental health and IPV on SA-AGYW sexual risk behavior (early sexual debut, no condom use at last sex, multiple sexual partners). Notably, high warmth and frequent communication about sexual topics between female caregivers and AGYW are associated with reduced AGYW sexual risk behavior, but few studies have examined the impact of female caregiver-AGYW communication and warmth in the presence of mental health distress and IPV on AGYW sexual risk taking. The proposed fellowship will provide much needed training to prepare me for a career as a physician scientist with a global health program of research. Guided by an expert mentorship team to oversee my training activities, I will gain skills in adolescent and young adult mental health distress, sexual risk behaviors, and their roles as drivers of HIV infection, HIV epidemiology, advanced qualitative research, and complete my medical and PhD degrees. I will use these new skills to carry out a mixed methods research study integrating quantitative and qualitative methods to accomplish two specific aims. In Aim 1, I will conduct secondary analyses of baseline data from a large HIV prevention intervention involving SA-AGYW and their female caregivers (IMARA-SA). Analyses of 642 AGYW will examine mental health distress, IPV, and AGYW-caregiver warmth and communication as drivers of AGYW sexually transmitted infections, including HIV. Preliminary data from the parent study revealed high rates mental health distress and IPV. I hypothesize that increased warmth and communication between AGYW and female caregivers will decrease the association between mental health distress and sexual risk behaviors even in the presence of IPV. In Aim 2, I will supplement the quantitative analysis with 20- 30 qualitative interviews with SA-AGYW with experiences of IPV. I will purposively select participants from the parent study who have completed the 12-month follow up and reported IPV. Interviews will offer new insight into the impact of female caregiver communication about addressing experiences of IPV and sexual risk behavior. The findings from aims 1 and 2 will inform interventions to improve the SA-AGYW mental health, lessen IPV exposure, and strengthen sexual and reproductive health. Mentorship provided by an experienced team with a long history of collaboration will ensure excellent training, extensive opportunities to publish in high impact journals and present at international scientific conferences, and exposure to colleagues through networking. This F30 fellowship will provide a well-rounded education that empowers me to become a physician-scientist with a program of research focused on AGYW sexual and reproductive health.",2024,,UNIVERSITY OF CHICAGO,3042,458,0.0,False,False,0.0,phase2_nih,,,
3U01DK097779-12S1,LURN II: Enhanced Characterization of Patients with LUTS Using Biopsychosocial Approaches,"This application is in response to PA-20-272: Administrative Supplements to Existing NIH Grants and Cooperative Agreements (Parent Admin Supp Clinical Trial Optional). Summary of parent-award Specific Aims. The Symptoms of Lower Urinary Tract Dysfunction Research Network (LURN) was assembled in 2012 to increase the understanding of lower urinary tract symptoms (LUTS). Related to this goal was the improvement of patient-centered assessment of LUTS. This work involves improving the self-report measurement of LUTS using new, high-quality items to be used in questionnaire assessments. These items were created with qualitative input from patients, community participants, internists, urologists, urogynecologists, and clinical researchers. This set of items is referred to as the Comprehensive Assessment of Self-Reported Urinary Symptoms (CASUS). The original aims of the grant were Aim 1: To refine and expand a clinically-relevant cluster model across a cohort of patients with LUTS. Relative to LURN I, participants will have a wider range of symptom severity and be characterized using novel measures of bladder and urethral function; Aim 2: To identify protein biomarker signatures contained within plasma of specific subgroups of men and women with LUTS; Aim 3: To determine phenotypic characteristics of women with LUTS by measuring the functional components of the lower urinary tract; Aim 4 To validate comprehensive outcome tools for men and women with LUTS; and Aim 5: To determine influences of stress and mental health on LUTS. In this supplement, we will focus on the following additional activities: Aim 5.1. Determine the relationship between level of cognitive function and LUTS. LUTS increase with age and are associated with greater impairment in performing activities of daily living, lower mood, and poorer overall health quality. More recently, LUTS have been associated with increased risk of cognitive impairment and dementia. The LURN II data present a unique opportunity to further elucidate the relationship between cognition and LUTS. Within Aim 5.1, our hypothesis is: Cognitive function, measured by BrainTest, which is based on the electronic version of the self-administered gerocognitive examination (eSAGE), will be related to LUTS; Aim 5.2. Determine baseline predictors of LUTS trajectories in a sample of men and women with urinary urgency. We will conduct separate analyses in men and women who have urinary urgency and other LUTS. We propose to create models of the trajectory of LUTS for each participant, and then relating these trajectories to patient health variables. We will explore baselines symptoms, combined with other health variables that have been explored in LURN I such as BMI, depression, anxiety, and sleep disturbance. We also plan to explore psychosocial variables that have not been explored with respect to urgency: intolerance of uncertainty, catastrophizing, and adverse childhood experiences.",2024,,UNIVERSITY OF CHICAGO,2959,439,0.0,False,False,0.0,phase2_nih,,,
5R01HL161386-03,Role of Adiposomes in Diabetes-Associated Endothelial Dysfunction and Restorative Effects of Exercise and Metabolic Surgery,"The development of type II diabetes (T2D) is strongly associated with obesity, and both are well-established risk factors for cardiovascular disease. Vascular dysfunction is an early event in developing cardiovascular disease in obese diabetic (OB-T2D) patients. Therefore, we set our long-term goal to define molecular mechanisms of vascular dysfunction and corrective strategies that target these mechanisms, such as physical activity and weight loss. We recently discovered that human adipose tissues release extracellular vesicles (adiposomes) that are efficiently captured by endothelial cells. Adiposomes are known to carry bioactive cargos such as proteins and micro RNAs; however, their lipid content has not been studied, neither their ability to transfer their lipid cargo to endothelial cells. In the current application, we propose investigating the role of adiposomes in communicating the unhealthy milieu, mainly dysregulated lipids, to endothelial cells in OB-T2D subjects. On top of these lipid species that we propose to be carried by adiposomes are glycosphingolipids (GSLs). GSLs originate from ceramide glycosylation, a chemical process that is upregulated in the presence of inflammation and high glucose levels. Our preliminary findings showed that in endothelial cells, GSL-rich adiposomes disturb plasma membrane structure and subsequently induces endothelial dysfunction. Moreover, we found preconditioning endothelial cells with high shear stress (which is an exercise mimetic) protected endothelial cells from the detrimental effects caused by adiposomes. Therefore, our central hypothesis is that adipose tissues in OB-T2D patients release GSL-loaded adiposomes that induce vascular endothelial dysfunction. We propose that exercise and weight loss interventions (bariatric surgery) will restore adipose tissue homeostasis, reduce GSL-loaded adiposomes, and subsequently alleviate vascular risk in OB-T2D patients. We will test our hypotheses by pursuing the following Aims: Aim 1: Investigate the role of GSL-rich adiposomes in the pathogenesis of endothelial dysfunction in OB- T2D adults; Aim 2: Test the effectiveness of exercise training in reducing adiposome-mediated effects on vascular function; and Aim 3: Examine changes in adiposome/caveolae axis following metabolic surgery and their association with vascular function. This study will improve our mechanistic understanding of the biological underpinning of adiposome production, packaging, and role in inducing ED under conditions of obesity and T2D. It will also identify adiposomes and the proposed mechanisms of their interaction with endothelial cells as novel therapeutic targets for improving vascular function in OB-T2D individuals. Once these pathways are elucidated, strategies for targeting them can be advanced, leading to an improved therapeutic management of T2D-related cardiovascular disease.",2024,,UNIVERSITY OF CHICAGO,2898,398,0.0,False,False,0.0,phase2_nih,,,
5R01HL152515-04,Amplification Mechanisms of Lung Endothelial Inflammation During Acute Lung Injury,"PROJECT SUMMARY / ABSTRACT Lung failure from endotoxemia and sepsis induces widespread and often rapid lung vascular endothelial injury due to unfettered influx of inflammatory cells such as neutrophils and macrophages. This maladaptive inflammatory response outpaces the reparative capacity of lungs, resulting in profound inflammatory lung injury and hypoxemia. This proposal focuses on fundamental amplification mechanisms underlying the maladaptive inflammatory activation of the lung endothelium. Our central hypothesis is that the inflammatory response to threat signals such as the initial breaching of the endothelial plasma membrane by bacterial lipopolysaccharide (LPS) and rapid release of mitochondrial DNA by the injured mitochondria into the cytosol massively and acutely amplifies the inflammatory response and thus serves as essential feed-forward mechanisms for progression of acute lung injury (ALI). In Aim 1, we will determine the mechanisms by which the recently identified perforin Gasdermin D mediates endothelial plasma membrane pore formation and the mechanisms of activation of the K+ efflux ion channel TWIK2 that we have recently identified. We will address the role of amplifying K+ efflux on the severity and rapidity of endothelial NLRP3 inflammasome activation and fulminant lung injury. In Aim 2, we will define another crucial amplification mechanism, the potentially important role of Gasdermin D-mediated mitochondrial (mt) membrane pore formation and the release of mtDNA, which may also catastrophically amplifiy lung injury via activation of Type I interferon signaling. These mechanistically driven studies will utilize genetic mouse models (endothelial specific knockout models in our labs) as well as comprehensive imaging, electrophysiological and physiological approaches and thus provide the framework for identifying novel endothelial amplification inflammatory mechanisms that induce lung vascular injury and ALI. We will elucidate how these pathways can be targeted to reduce tissue damage and improve survival.",2024,,UNIVERSITY OF CHICAGO,2059,287,0.0,False,False,0.0,phase2_nih,,,
5R01MD014839-04,Reducing racial disparities in lung cancer outcomes by decoding neighborhood contextual environment (RECODE),"This application proposes to examine a novel social epigenetic mechanism for racial inequality in lung cancer: Reducing racial disparities in lung cancer outcomes by decoding neighborhood contextual environment (RECODE). We will examine the relationships between exposure to violence, inflammatory responses, smoking and epigenetic changes in protein arginine methyl transferases (PRMT6) that increase the risk of developing lung cancer. Our preliminary studies demonstrated that smoking induces increased expression of PRMT6 in the lung epithelium. We also showed that overexpression of PRMT6 triggers spontaneous lung tumors in mice. Interestingly, we found that PRMT6 is upregulated among black men compared with white men in The Cancer Genome Atlas (TCGA). Thus we argue that the increased overexpression of PRMT6 among black men may explain a higher rate of lung cancer among black men compared with white men. While smoking is a key contributing factor for lung cancer, the frequency and amount of cigarette smoking are not necessarily higher for blacks, which suggests that other factors are responsible for racial disparity in lung cancer. Disproportionate social stress in black communities may be responsible for a higher rate of lung cancer among blacks. In particular, individuals living in excessive neighborhood violence are exposed to chronic stress, which may intensify the epigenetic changes for lung cancer. We hypothesize that exposure to neighborhood violence is social stress that increases biophysical inflammatory responses, which exacerbate the path between smoking, PRMT6 overexpression, and lung cancer. To examine the proposed social epigenetic mechanism of lung cancer disparity, first, we will test the independent effect of smoking and exposure to neighborhood violence, and the interaction of the two risks on PRMT6 expression using retrospective tissue samples from black and white lung cancer cases (Aim 2). Second, we will test the effect of exposure to violence on an inflammatory response (hair cortisol) and lung cancer screening outcomes by conducting a prospective survey and data collection with high-risk black men (Aim 3). Finally, we will build a multilevel, context-specific lung cancer risk profiles (Aim 1) that take into account not only individual behavioral risk (smoking), but neighborhood stress (exposure to violence), physiological inflammatory responses (increased cortisol), and molecular changes (PRMT6 overexpression). To develop such risk profiles, we utilize a composite population data approach to establish accurate counts of all individuals within census tracts with sociodemographic, behavioral, and neighborhood risk profiles. The strength of RECODE is its innovative approach to unveil a social epigenetic mechanism of lung cancer disparity. RECODE has the potential to transform understanding multilevel risks of lung cancer and improve the national lung cancer screening guidelines to reflect the social conditions of racial minority communities.",2024,,UNIVERSITY OF CHICAGO,3013,433,0.0,False,False,0.0,phase2_nih,,,
5R01DK102960-09,'Metabolically Activated' Macrophages in Obesity and Insulin Resistance,"Visceral obesity associates with insulin resistance and chronic inflammation, which are major risk factors for the metabolic syndrome, diabetes, and cardiovascular disease. Although the cellular hallmark of obesity is neutral lipid expansion in adipocytes, adipose tissue of obese mice and humans also accumulate macrophages and other leukocytes. It is well accepted that adipose tissue macrophages (ATMs) play a critical role in systemic insulin resistance, suggesting that inflammatory mediators produced by ATMs are important factors linking excess fat mass to insulin sensitivity, glucose intolerance, and increased atherosclerotic risk. Understanding the mechanistic basis of the pro-inflammatory ATM phenotype and ATM function is required to devise new strategies for attenuating inflammation in metabolic disease. Pro-inflammatory pathways in ATMs are commonly attributed to classical activation (exposure to bacteria, M1), establishing molecular links between innate immunity and metabolic dysfunction. Recent studies, including work from our lab, suggest that M1 activation fails to accurately represent the complex phenotype of ATMs in vivo. We have shown that ATMs in obese adipose tissue from humans and mice adopt a unique ‘metabolically activated’ (MMe) phenotype that is distinct from the M1 phenotype. Inhibiting MMe activation of macrophages in vivo, attenuates ATM inflammation and improved glucose tolerance in mice. Moreover, the abundance of MMe-like ATMs in visceral fat is positively correlated with insulin resistance in patients controlled for adiposity. These findings underscore the pathophysiological importance of MMe macrophages in mice and humans. Although MMe and M1 macrophages are both characterized by increased expression of NFkB-induced inflammatory cytokines (ie. Tnfa, Il1b, Il6), our preliminary studies demonstrate that the upstream signaling cascades driving NFkB activation are remarkably distinct. We provide evidence for a novel fatty acid-driven, ROS-dependent, tyrosine-kinase mediated, pro-inflammatory signaling cascade in MMe macrophages. Targeting this ‘metabolically activated NFkB’ (Me-NFkB) pathway at any point selectively attenuates inflammatory cytokine expression by MMe macrophages. Our work has positioned us to test the innovative hypothesis that this Me-NFkB pathway promotes ATM inflammation and insulin resistance during obesity but is dispensable for inflammation required for host defense during infection. Specifically, we plan to 1) Delineate the Me-NFkB pathway that drives inflammation in MMe macrophages, and 2) Determine if targeting the Me-NFkB pathway improves insulin sensitivity in mice. Overall, our proposed studies aim to demonstrate that macrophage inflammation in metabolic disease can be attenuated without blocking these same cytokines in bacterial infection, a conceptual milestone that may lead to an improved anti-inflammatory strategy in the clinic.",2024,,UNIVERSITY OF CHICAGO,2936,400,0.0,False,False,0.0,phase2_nih,,,
5R24EY033598-03,Alleviation of ER stress as a translational strategy to curb ocular viral infections,"Infection-associated blindness caused by herpesviruses is a leading cause of vision loss in the United States. Frontline therapies include the use of nucleoside analogs such as acyclovir which inhibit the viral thymidine kinase to restrict viral DNA replication. However, emergence of drug resistance and lack of strong corneal bioavailability have made it an urgent priority to develop alternative therapeutics. We have recently discovered a new mechanism through which herpesviruses, exemplified by herpes simplex virus type-1 (HSV-1), propagate in the corneal epithelium. We have shown that endoplasmic reticulum (ER)-localized host protein cyclic adenosine 3′,5′-monophosphate (cAMP) response element-binding protein 3 (CREB3) is essential to HSV-1 replication. Our findings shift the current understanding that CREB3 is only a cellular homolog of HSV-1 VP16. We showed that it is an important pro-viral factor that can be exploited to generate novel therapeutics against HSV infections. We for the first time showed that its modulation via a chemical chaperone 4- phenylbutyrate sodium (Na-PBA), can alleviate, ER stress, reduce CREB3 expression and inhibit viral replication. PBA is currently approved to treat urea cycle disorder. Our translational results are supported by strong in vivo murine data that suggests antiviral efficacy and topical dosage safety of Na-PBA. Due to the high sodium burden associated with Na-PBA administration, its unpalatability, and inability to penetrate sufficiently through corneal epithelium upon topical administration, we have developed various sodium-free PBA nanoformulations to overcome limitations associated with oral and topical delivery of Na-PBA. The purpose of this R24 application is to generate preclinical data in two animal models that support an IND application for repurposing PBA to treat ocular HSV infection. This will be achieved via 3 well thought, exhaustive specific aims. In the first aim, we will evaluate dose-dependent pharmacokinetics, and safety of orally and topically delivered Na-PBA solution and various sodium-free PBA nanoformulations. Furthermore, we will also determine oral and topical, and oral antiviral efficacy of Na-PBA and sodium-free PBA nanoformulations in murine models of ocular HSV-1 infection. The second aim will use the most effective oral and topical formulation(s) and test their safety, PK, and efficacy in guinea pig and rabbit models of primary and reactivated ocular HSV-1 infection. Finally aim 3, we will investigate the potential of Na-PBA and sodium-free PBA formulations to synergize with existing antiviral therapies to determine their potential as an add-on modality to the existing treatment. The latter is likely and significant since PBA is a rare drug that works via alleviating ER stress and aiding the host cell’s response to viral infection, and thereby reducing the chance for emergence of viral resistance. We have assembled a multidisciplinary team including scientists, clinicians, drug development and translation experts who can help us navigate through requisite FDA guidelines. PBA has the potential to become a safe and efficacious alternative to existing ocular antivirals very quickly.",2024,,UNIVERSITY OF CHICAGO,3211,467,0.0,False,False,0.0,phase2_nih,,,
5P30DK042086-34,Multiparametric Host Cell Analysis (MHC),"The study of complex traits in humans and model organisms has made considerable progress in recent years. Multi-dimensional high-resolution genomics data and immunological data allows to study complex biological networks, and the dynamics of cellular state and function at a resolution not possible before. The usage of these technologies require, however, highly specialized expertise in genomics, immunology, and computational biology. The primary goal of the Multiparametric Host Cell Analysis (MHC) Core is to provide members of the University of Chicago (UChicago) Digestive Diseases Research Core Center (DDRCC) for Interdisciplinary Study of Inflammatory Intestinal Disorders (C-IID) with such level of expertise, further promoting the usage of state-of-the-art genomic technologies in gastrointestinal research. Specifically, the MHC core will provide the community: (i) consulting service for human tissue isolation, analysis and cell sorting protocols adapted to the different forms of assays, (ii) consulting services and development of customized antibody panels for high resolution cellular tissue profiling of human samples using spectral flow cytometry, (iii) advanced flow cytometry sorting of 6 different populations of cells from a tissue sample based on the detection of 28 fluorescence marker using an advanced BD Biosciences sorter (FACSymphony S6 High Parameter Cell Sorter), (iv) advise with the study design of genomic experiments; (v) a series of pre-optimized genomic assays (e.g., single-cell RNA-seq, epigenetic profiles); (vi) standardized and validated analytical pipelines for the analyses of different genomic datasets, and (vii) bioinformatics support for genomic and flow cytometry data analysis. The standardization of experimental protocols and analytical pipelines offered by the core will help minimize the errors during data collection, management, maintenance, and, importantly, facilitate downstream data integration and sharing among C-IID members.",2024,,UNIVERSITY OF CHICAGO,1990,273,0.0,False,False,0.0,phase2_nih,,,
5P50AA022538-10,Epigenetic Mechanisms of Positive  Affective State of AUD,"Project Summary As a hallmark of alcohol use disorder (AUD), the withdrawal syndrome includes both negative symptoms like anxiety and motivational symptoms such as craving for alcohol, which promotes relapse and alcohol seeking. Understanding how alcohol withdrawal changes brain physiology is an important step towards developing effective treatments to reduce alcohol abuse. The ventral tegmental area (VTA) is an important brain area that projects to components of the extended amygdala, including the nucleus accumbens, prefrontal cortex, amygdala and hippocampus. Changes in the physiology of VTA neurons induced by withdrawal may underlie the alcohol-seeking during AUD. The sensitivity of neurons of the VTA to inhibition by gamma aminobutyric acid (GABA) is decreased during alcohol withdrawal but normalized by histone deacetylase (HDAC) inhibitors, indicating epigenetic changes induced by withdrawal in the VTA may be amenable to pharmacological manipulation. Whole genome sequencing and molecular studies of this project identified a cluster of genes that encode cholesterol synthesis pathway enzymes that showed decreased expression during alcohol withdrawal, and are functionally relevant to decreased GABA sensitivity in VTA neurons during withdrawal. The proposed project plans to further characterize the role of specific epigenetic modifications in withdrawal-induced regulation of genes responsible for cholesterol synthesis, and the effect of these changes in withdrawal-induced GABA hyposensitivity and drinking behaviors. By using electrophysiological, behavioral, and state of the art molecular biological methods such as chemogenetics and CRISPR technology, we anticipate achieving the following goals: 1) to reveal novel epigenetic marks and changes in gene expression associated with chronic alcohol exposure and withdrawal with whole genome approaches, 2) to examine whether decreased histone acetylation and increased histone methylation reduce expression of cholesterol synthesis enzymes in the VTA during withdrawal in a cell-type specific manner, and probe the role of cholesterol synthesis enzyme genes in withdrawal-related drinking behavior and GABA hyposensitivity, 3) to determine whether targeted epigenetic intervention counteracts withdrawal-induced phenotypes by using CRISPR to prevent decreases in histone acetylation on promoters of key cholesterol synthesis enzyme genes, and 4) to translate to post-mortem human alcoholic VTA the epigenetic dynamics and expression of genes related to GABA hyposensitivity that have been identified in the rat VTA. Ultimately, these studies are needed to understand epigenetic adaptation of VTA neurons involved in the positive affective state during alcohol withdrawal, and, with the other components of this Center, will provide a great deal of information on epigenetic mechanisms involved in withdrawal-induced brain changes, and possible pharmacological approaches toward more effective treatment of AUD.",2024,,UNIVERSITY OF CHICAGO,2987,409,0.0,False,False,0.0,phase2_nih,,,
5R01ES030576-05,The mechanistic role of METTL14 in UVB-induced skin tumorigenesis,"Nucleotide excision repair (NER) is the major DNA repair mechanism that removes bulky DNA damage products caused by UVB radiation as well as other environmental carcinogens. As a subtype of canonical NER, global genome NER (GG-NER) repairs DNA damage across the whole genome, and is essential for preventing skin cancer, the most common cancer in the US, as well as cancers in the brain and lungs 1-7. However, the molecular mechanism of regulating GG-NER capacity remains poorly understood. Recently, we discovered a novel role for METTL14 (methyltransferase-like 14), as a key component of the N6- methyladenosine (m6A) RNA methyltransferase and writer, in promoting GG-NER and suppressing tumor growth. m6A RNA methylation is the most abundant internal chemical modification in eukaryotic messenger RNA (mRNA) as well as long non-coding RNA (lncRNA). m6A modification regulates the fate of RNA and its functions, such as mRNA stability, nuclear processing, transport, localization, translation, primary microRNA processing, and RNA-protein interactions. The goal of this proposal is to determine the mechanism by which METTL14, as a key m6A writer, regulates GG-NER and UVB-induced skin cancer. Our preliminary data suggest that METTL14, as a key m6A writer protein, plays a critical role in regulating GG-NER and skin tumorigenesis. Thus we hypothesize that METTL14, as a key m6A writer, plays a critical role in GG-NER and UVB-induced skin cancer through posttranscriptionally regulating the expression of its essential target genes. To test this hypothesis, we will employ several new methods including transcriptome-wide m6A mapping, eCLIP-seq, and RIP-seq. In addition, we will use a new mouse model with skin-specific METTL14 deletion. Our hypothesis will be tested in three Specific Aims. Aim 1 will determine the mechanism by which METTL14 regulates GG-NER. Aim 2 will determine the mechanism by which UVB radiation down-regulates METTL14. Aim 3 will determine the consequences of METTL14 inhibition in UVB-induced skin tumorigenesis in mice. Successful completion of our proposed project may vastly expand our knowledge of GG-NER regulation and tumor suppression by METTL14 and m6A RNA methylation, providing new opportunities for developing better strategies to prevent and treat skin cancer by targeting the METTL14 pathway. Caners arise in the skin more than in any other organ site, most likely due to environmental damage. In addition, our work here in GG-NER and METLL14 is not only significant in skin cancer, but is also applicable to other tumor types as well.",2023,,UNIVERSITY OF CHICAGO,2581,393,0.0,False,False,0.0,phase2_nih,,,
5F31ES032337-03,Cellular stress sensing via biomolecular condensation,"Project Summary Background: Cells experience a wide array of environmental stresses, and must be able to sense and respond to changes in order to survive. The sensing process which occurs depends on the stress itself, and we have identified over 150 heat-sensitive proteins in S. cerevisiae which exhibit biomolecular condensation after temperature increase. Within this group, a conserved set of GTPases displays significant aggregation without the requirement of any other cellular components, opening up the possibility that these proteins have the ability to sense heat shock. Further, this set of proteins is connected to two fundamental functional responses which occur under heat stress -- transcriptional upregulation of heat shock genes and shutoff of ribosome biogenesis. Proteins that are highly sensitive to heat may act as long-unidentified sensors upstream of massive functional changes within the cell, and serve as heat sensing candidates for this proposal. Long viewed as a toxic consequence of harsh environmental conditions, recent work has shown that biomolecular condensate formation is non-random, adaptive, and reversible. With this emerging view, diseases like dementia and ALS which are associated with the accumulation of non-membrane bound protein aggregates might be the result of an aberrant activation of stress sensing pathways, indicating that our understanding of the disease pathology may need to be reevaluated. Specific Aims: 1: Are candidates sufficient to induce the transcriptional response in vivo? 2: What is the mechanism for heat sensing? 3: What is the functional relevance of candidate condensation on ribosome production? Study Design: I will take advantage of a cryophilic yeast which execute their heat-induced cellular responses at lower temperatures than S. cerevisiae. The cryophilic yeast likely contain homologous sensor proteins with increased sensitivity at lower temperatures. I will replace the endogenous sensor candidate genes with their cryophilic homologs and assay the ability of the recombinant S. cerevisiae to upregulate the production of heat- specific transcripts and attenuate ribosome biogenesis. I will reconstitute the components of these functional responses in vitro and test whether the condensation of candidate sensors can affect either response. Condensation of candidate sensors will also be studied in vitro using biochemical and biophysical assays to investigate their intrinsic ability to sense heat to describe the mechanistic underpinnings of sensing. Training: This research will be performed with Dr. D. Allan Drummond at the University of Chicago and will build upon my experimental skills by first characterizing the functional relevance of biomolecular condensation in environmental stress sensing and further expanding into understanding the biophysical mechanism. This training will prepare me for a future career studying how environmental stresses shape cellular behavior.",2023,,UNIVERSITY OF CHICAGO,2964,427,0.0,False,False,0.0,phase2_nih,,,
5R01AI144094-05,Development of Intestinal Polyreactive IgA B Cells,"A large fraction of the intestinal commensal microbiota is coated with IgA antibodies in homeostatic conditions, but the strategy and the mechanisms deployed to confront the immense diversity of bacterial antigens have remained elusive. Converging studies indicate that homeostatic IgA responses employ a highly polyreactive repertoire to bind broad but distinct subsets of microbiota. These antibody responses develop in the presence of limited T cell help, with low rate of somatic mutations and little affinity maturation. This new perspective contrasts with the classical paradigm of T cell-dependent, high-affinity antibody responses elicited by mucosal pathobionts, pathogens and vaccines, and provides a simple immunological solution to the challenge of microbiota antigenic complexity. It also raises several fundamental issues, including how polyreactive specificities are generated and selected in the IgA repertoire, and how they coexist or overlap with other immune responses during homeostasis and disease. This project addresses these issues by (i) generating polyreactive IgA knock-in mice using CRISPR/Cas9 technology to (ii) understand the development and differentiation of polyreactive IgA precursor B cells and (iii) to study the function of polyreactive IgA at the clonal level in the context of intestinal and extraintestinal challenges. These studies will clarify a major gap in our understanding of polyreactive B cell repertoires, address a challenge to existing dogmas of antibody specificity and tolerance, and develop new knowledge, concepts and tools for a better understanding of intestinal immunity, inflammatory bowel diseases and oral vaccines.",2023,,UNIVERSITY OF CHICAGO,1677,237,0.0,False,False,0.0,phase2_nih,,,
5R01HL155909-02,Mechanosensitive M7G epitranscriptome in endothelial health and disease,"Project Summary RNA chemical modifications, collectively referred to as the “epitranscriptome”, have recently emerged as a novel layer of molecular control of gene expression. Most epitranscriptomic studies address N6- methyladenosine (m6A) of mRNA in human cancers. The molecular identity of endothelial mRNA epitranscriptome and its potential role in regulating vascular functions remains a major knowledge gap. Recent studies suggested that mammalian mRNAs are broadly chemically modified and mRNA modifications occur in a cell-type and cell-state dependent manner. N6-methyladenosine (m6A), the most abundant internal (outside of the 5’ cap) methylation in mammalian mRNA, has been linked to critical biological processes such as proliferation, development, and stem cell differentiation. Only few recent studies addressed the potential role of mRNA m6A in cardiomyocyte remodeling and endothelial activation. We recently discovered the presence of a new chemical modification, N7-methylguanosine (m7G) in mammalian mRNA. Systematic m7G mapping in endothelial mRNA and its potential role in vascular pathophysiology is an unexplored territory. Vascular endothelium is dynamically regulated by blood flow via mechano-transduction mechanisms. Endothelial activation by disturbed flow contributes to a wide range of vascular diseases. Atherosclerosis preferentially develops in arterial sites where endothelium is activated by local disturbed flow whereas unidirectional flow promotes endothelial health. Current atherosclerosis therapies mainly target systematic risk factors but not the vasculature per se. This underscores the significance and unique opportunity to identify and target novel mechanosensitive mechanisms in vascular endothelium. We have generated very strong data demonstrating that the mRNA m7G is dynamically regulated in endothelium by hemodynamics. Unidirectional flow (UF) markedly increases m7G but not m6A in endothelial mRNAs. Moreover, Methyltransferase-Like 7A (METTL7A) is a novel m7G writer governing the UF-induced mRNA m7G methylation in endothelium. The overall goal of this project is to delineate the novel molecular mechanisms by which mechano-sensitive METTL7A governs endothelial mRNA m7G and regulates vascular functions in vitro and in vivo. Moreover, we will devise innovative precision nanomedicine approaches targeting METTL7A-mediated pathways to treat atherosclerosis.",2023,,UNIVERSITY OF CHICAGO,2415,322,0.0,False,False,0.0,phase2_nih,,,
