grant_id,title,abstract,year,institute,institution,abstract_length,word_count,fqhc_keyword_count,has_fqhc_terms,is_fqhc_focused,fqhc_score,data_source
5R01HL159558-02,Targeted Gene Delivery Systems Treating Lung Diseases,"Project Summary This R01 proposal outlines a research plan which uses targeted nanomedicine to enhance disease- modifying molecular mechanisms both in the acute injurious phase and in the subsequent chronic fibrotic phase of viral-induced pneumonitis. The overall goal of this proposal is to use nanomedicine to modify specific cellular subtypes during the lung disease process. Acute and chronic lung diseases are major causes of mortality and morbidity in the US. Acute respiratory distress syndrome (ARDS), caused by widespread endothelial barrier disruption and uncontrolled cytokine storm, is the major cause of death in critically ill influenza and COVID-19 patients. Furthermore, pulmonary fibrosis, progressive scarring in injured lung, is a major sequelae of viral pneumonia. Early analyses showed that discharged COVID-19 patients are at high risk for developing pulmonary fibrosis. Currently, there are few pharmacological treatments that directly targets ARDS, and available therapeutic options for pulmonary fibrosis remain suboptimal, underscoring unmet medical needs in a heightened state due to COVID-19 pandemic. Strongly supported by our published and unpublished in vivo results, we believe that targeted nanomedicine approaches have tremendous potential to treat ARDS and pulmonary fibrosis, which will be comprehensively tested in vivo in this application. Aim 1 will test the therapeutic effectiveness of specifically reducing endothelial dysfunction in acute lung injury (influenza or SARS-CoV-2) in mice and perfused human lungs using a VCAM1-targeting, KLF2 mRNA-encapsulated nanoparticles. We anticipate that specific endothelial KLF2 overexpression will reduce acute lung injury. Aim 2 will test the therapeutic effectiveness of specifically targeting lung fibroblasts in chronic pulmonary fibrosis (bleomycin) in mice and human lung slices using PDGFRB-targeting nanoparticles to deliver shRNAs against TXNDC5. We anticipate that specific fibroblast inhibition of TXNDC5 will reduce lung fibrosis.",2023,,UNIVERSITY OF CHICAGO,2025,280,0.0,False,False,0.0,phase2_nih
1U01NS131797-01,Implementation of a Stroke Protocol for Emergency Evaluation and Disposition (HI-SPEED),"Project Abstract Nearly 800,000 people in the United States (US) each year experience acute stroke, which remains the leading cause of adult disability and 5th leading cause of death. Despite the proliferation of stroke centers nationwide, almost half of the US population lives beyond a 60-minute drive of a comprehensive stroke center (CSC) and most patients are initially evaluated at a primary stroke center (PSC). While a key treatment, alteplase can be delivered at most US hospitals, advanced diagnostics and treatments are only available at CSCs. However, the PSC “Door-in-Door-Out” (DIDO) evaluation process for patients who need to be transferred to a CSC can be time consuming and inefficient, contributing to inability to receive treatment. Building upon our prior work to reduce PSC DIDO time, this proposal, “Implementation of a Stroke Protocol for Emergency Evaluation and Disposition (I-SPEED)” seeks to (1) Implement a novel, evidence-based, multi-component DIDO intervention in eight diverse stroke systems of care across multiple regions of the US and (2) Conduct a dual evaluation of its effectiveness in reducing median DIDO time (primary outcome) and disability (secondary outcome) and of the fidelity and quality of implementation. The I-SPEED study will definitively establish the effectiveness and generalizability of a multi-component evidence-based DIDO intervention and provide information about contextual adaptations for high-quality implementation and widespread dissemination. This study benefits from our well-established interdisciplinary expertise in stroke, emergency and prehospital medicine, systems and quality engineering, health services research, and strong multicenter research collaborations. Findings from I- SPEED will have substantial implications for a wide range of hospitals and stroke systems of care worldwide.",2023,,UNIVERSITY OF CHICAGO,1862,263,0.0,False,False,0.0,phase2_nih
5R01HD099847-05,Optimizing prevention approaches for children reintegrating from orphanages in Azerbaijan,"The UN estimates that globally between 2 to 8 million children live in orphanages and the countries of the former Soviet Union (fSU) and Eastern Europe have the highest number of children in institutional care worldwide--up to 1.3 million children. Due to the economic crisis following the collapse of the Soviet Union, Azerbaijan hosts a large population of “social orphans,” children left by destitute parents in state-run institutions. Years of deprivation, separation from parents, and maltreatment in orphanages severely heighten the risk of mental health problems among institutionalized children. However, current deinstitutionalization and family reunification initiatives provide basic case management services, but do not address the mental health problems of institutionalized children and do not attend to the poverty-related factors that led to institutionalization in the first place. To prevent mental health problems among 6-12 children from orphanages reunited with their biological or extended families in Azerbaijan, the proposed study will refine and test three evidence-based intervention approaches (a) family strengthening intervention; b) mental health screening and referral for treatment; and c) economic empowerment in the form of Child Savings Accounts). Based on the formative research conducted by the study team in collaboration with a local Community Collaborative Board, the intervention components have been adapted to maximize fit to the cultural context of Azerbaijan. In the proposed study, the adapted interventions will be tested with 400 child-caregiver dyads in a trial using the Multiphase Optimization Strategy (MOST) to compare different intervention components and identify the most optimal combination. The study will test effects of each intervention component on children's mental health outcomes (symptoms of depression, anxiety; disruptive behaviors; post-traumatic symptoms; and disturbances of attachment). If efficacious, the study results study could transform large-scale deinstitutionalization initiatives implemented by UNICEF or other organizations in Azerbaijan and in the fSU region. The study addresses top two challenges within the NIMH Grand Challenges in Global Mental Health Goal B (Advance prevention and implementation of early interventions): 1) to develop locally appropriate strategies to eliminate childhood abuse and 2) to develop interventions to reduce the long-term negative impact of low childhood socioeconomic status on mental health. Additionally, the goal of this R01 application is to strengthen the local research expertise in testing and adaptation of individual, family, and structural interventions for preventing child mental health problems. Through training and collaborative research, the project will enhance knowledge and skills in: 1) core components and mechanisms of change in preventive mental health interventions for children with a history of trauma, abuse and deprivation; 2) adaptation of multilevel evidence-based interventions and measurement tools to a new socio-cultural context of a fSU country; 3) methodological and statistical techniques for evaluating complex interventions with multiple components.",2023,,UNIVERSITY OF CHICAGO,3208,446,0.0,False,False,0.0,phase2_nih
5R01HL045638-35,Programming of PMN host-defense function during transendothelial migration,"PROJECT SUMMARY / ABSTRACT Polymorphonuclear neutrophil (PMN or neutrophil) maintain human health by rapidly eliminating the invading pathogens. These circulating cells transmigrate across the endothelial adherens junctions (AJs) to enter into the infected tissue and to clear the pathogens. Little is known about the role of mechanical forces which PMN experience during transmigration across the endothelium. Our Supporting Data describe the potentially important role of adherens junctions in activating PMN’s host defense function. We observed that activation of PMN-expressed Piezo1 during paracellular transmutation induced calcium influx, which in turn, promptly stabilized Hif1α and upregulated expression of NADPH oxidase 4 (Nox4) in PMN to program these cells to efficient “killers” of the pathogens. These findings have for the first time linked PMN-expressed Piezo1 to the host-defense function, leading to the fundamental question “how Ca2+ influx in PMN via Piezo1 program the host-defense function of PMN?” In Aim 1, we will determine the role of PMN-expressed Piezo1 signaling pathway in activating the host-defense function of transmigrating PMN. Here we will delineate the signaling pathways downstream of Piezo1 activation that promptly stabilizes Hif1α in PMN and programs PMN to become more efficient bacterial “killers”. The studies will involve genetic analysis of Piezo1- Hif1α signaling of the transmigrating PMN such as PMN-specific Piezo1 and Hif1α knockout mice. We will also determine whether pharmacological activation of Piezo1 or expression of gain-of-function Piezo1 mutant in PMN is sufficient to activate the PNM defense system in the relevant P. aeruginosa-induced pneumonia model. In Aim 2, we will determine the role of PMN-expressed Nox4 in regulating oxidative and lytic properties of PMN and in the efficient elimination of pathogens in lung. These studies will address the function of Nox4 in PMN in the mechanism of innate immune defense program. Using in vitro and in vivo experiments, we will determine how Hif1α induces activation of Nox4 gene and how Nox4 regulates oxidative and lytic properties of phagolysosome and efficient pathogen killing. The proposed studies will be essential for understanding the regulation of PMN host-defense function with the goal of identifying therapeutic potential of Piezo1 activators.",2023,,UNIVERSITY OF CHICAGO,2366,346,0.0,False,False,0.0,phase2_nih
5F99CA274689-02,Myeloid cell-expressed PTPN22 and anti-tumor immunity,"PROJECT SUMMARY Immunotherapies that block the checkpoint molecules programmed cell death 1 (PD-1) and its ligand PD-L1 have revolutionized cancer treatment; however, a significant number of patients display resistance to immunotherapy, either de novo or with disease relapse after initial response [1-3]. Immunotherapy-refractory cases have prompted insight into mechanisms of resistance, which should ultimately lead to new strategies to expand clinical efficacy. Primary resistance is linked to lack of immune cell infiltration within the tumor microenvironment (TME), an observation which has prompted deeper investigation into the tumor and host factors that regulate the degree of spontaneous T cell activation and infiltration into tumor sites. One relevant source of inter-patient heterogeneity is the variable presence of polymorphisms (SNPs) in immune-regulatory genes, many of which have been linked previously to the propensity towards autoimmunity. In the F99 phase of this proposed plan, I will evaluate the utility of targeting an autoimmune-associated gene to increase immunotherapy efficacy. A SNP in the tyrosine-protein phosphatase non-receptor type 22 (PTPN22) gene is attributed with the greatest risk for autoimmune disease outside mutations in the human leukocyte antigen locus [4-6]. PTPN22 negatively regulates the activation of multiple immune compartments, with loss-of-function variants leading to heightened immune cell activation in mice and humans [7-8]. This increase in immune activity is attributed to the expansion of activated CD8+ T cells, however, work reported to date have utilized global knockout mice (KO), confounding the specific role of PTPN22 in other cell lineages relevant for anti-tumor immunity, in particular myeloid cells. We thus developed a PTPN22fl/fl mouse to study its effect in different immune cell types via conditional KO mouse models. I hypothesize that loss of PTPN22 augments the ability of DCs to activate antigen specific CD8+ T cells through 1) improved priming in the tdLN or recruitment to and/or survival signaling in the TME and that 2) deletion of PTPN22 in macrophages also may potentiate anti-tumor immunity. In the K00 phase of the proposed plan, I aim to identify novel targets governing anti-tumor immunity and immunotherapy efficacy by 1) identifying autoimmune related SNPs whose loss of function variants correlate with increased tumor immune infiltration and 2) characterizing the effect of these targets on tumor progression and immunotherapy response through functional studies using conditional KO mice. This work holds the potential to elucidate novel therapeutic targets to potentiate anti-tumor immunity. My ultimate goal is to become a tenure- track faculty member at a leading academic research institution and conduct NIH funded work contributing to the field of tumor immunology by elucidating anti-tumor immunity and developing novel immunotherapies.",2023,,UNIVERSITY OF CHICAGO,2942,426,0.0,False,False,0.0,phase2_nih
5T32AI007090-45,Interdisciplinary Training Program in Immunology,"PROJECT SUMMARY: This training grant, currently in its 40th year of funding, represents the primary support for graduate students in the Immunology Training Program at the University of Chicago. The program functions in a diverse environment where the basic biological sciences and the medical school are integrated within the same division in a single campus in Hyde Park, Chicago, IL. It is embodied by the Committee on Immunology, an interdisciplinary and interdepartmental academic unit that serves as the scientific community for immunology graduate students, postdocs, and faculty at the University. The faculty of our Training Program is composed of 34 distinguished trainers selected for their outstanding research and training records, their well- funded laboratories and their dynamic involvement in all aspects of the program. They form a diverse, age- and gender-balanced group whose research spans a broad spectrum of modern areas of immunology including cellular and molecular immunology, biochemistry, genomics, systems biology, microbiome studies, molecular engineering, and human immunology, with a proven record of interdisciplinary collaborations. New strength is drawn from the recent recruitment of five internationally recognized senior faculty with expertise in immunoengineering and immunogenetics, as well as three junior faculty with expertise in systems immunology, mucosal immunology, and myeloid disorders. Predoctoral students receive advanced training through courses focused on the critical analysis of primary literature and experimental design, with special emphasis on computational skills, rigor and reproducibility, and the responsible conduct of research. The comprehensive training includes a weekly Seminar Series, Work-in-Progress forum, and Journal Club, as well as an annual Joint Immunology Retreat held with other top immunology programs in the Midwest. Career development is enhanced through MyChoice, an institutional program enabling trainees to further develop academic skills and gain exposure to a broad array of research-intensive career paths, as well as a partnership with the UChicago Polsky Center for Entrepreneurship and Innovation. The Biological Sciences Division provides strong institutional support, as shown by sustained financial and administrative support, the operation of cutting-edge core facilities such as gnotobiotics, and the implementation of major initiatives such as the Duchossois Family Institute, a new research institute aimed at harnessing the power of the microbiome and immunity for human health. The Program is continuously and rigorously evaluated with respect to organization, leadership, objectives and outcomes. This is one of the most outstanding and competitive training programs in the country, as shown by the high retention and completion rates of our trainees (which include many students from underrepresented minority backgrounds), their impressive publication rate (average of six publications per trainee, including many first-author publications in journals such as Nature, Immunity, Cell Host & Microbe, JEM, and PNAS), and their success in securing independent scientific careers.",2023,,UNIVERSITY OF CHICAGO,3181,444,0.0,False,False,0.0,phase2_nih
1F31HL168912-01,Single-Cell RNA Sequencing of Cardiac Organoids to Determine the Genetic Basis for Cell-Specific Responses to Anticancer Drugs,"PROJECT SUMMARY Anticancer drug-induced cardiovascular toxicity (CT) is a major side effect for many patients undergoing treatment for oncological disorders. CT symptoms vary widely across individuals, both in presentation and in time to onset. Risk of CT complicates treatment protocols and places cancer patients under additional duress. Genetic background is broadly understood to be a component of CT susceptibility, but specific variants and mechanisms remain largely unknown. To understand the genetic basis for drug-induced CT, we need to understand how anticancer drugs stimulate transcriptomic responses in multiple cardiovascular cell types from individuals of different genetic backgrounds. Inter-individual variability in response to anticancer drugs is mediated by genetic variants that affect gene regulation in a drug-dependent manner (response eQTLs). In other words, genetic variants respond to anticancer drugs by regulating the activity of specific genes. Notably, different cell types can vary in their response eQTLs to anticancer drugs. I propose to determine the genetic basis for transcriptomic responses to the anticancer drugs doxorubicin (DOX), 5-fluorouracil (5-FU), and bevacizumab (BVC) in multiple cardiac cell types from a genetically diverse panel of 70 individuals. Identification of CT-associated response eQTLs necessitates a high-throughput model system comprised of multiple cardiac cell types. For Aim 1 of my proposal, I have developed a culture environment and guided differentiation protocol conducive to cardiac lineage and supporting cell types. This procedure reproducibly transforms induced pluripotent stem cell (iPSC)-derived embryoid bodies (EBs) into cardiac organoids. Preliminary data demonstrate that the cardiac organoids harbor cardiomyocytes, fibroblasts, vascular endothelial cells, and other mesodermal cell types. In Aim 2, I will perform single-cell RNA sequencing (scRNA-seq) on a panel of 70 cardiac organoids cultured in control and drug-treated conditions. Repeating this experiment across multiple individuals will allow me to identify the response eQTLs that regulate how different cardiovascular cell types respond to each drug. In Aim 3, I will quantify gene expression levels and identify response eQTLs that regulate transcriptional changes to each anticancer drug in cardiovascular cell types. Response eQTLs (which are anchored by genotype) provide a catalog of loci that interact either directly or indirectly with the treatment. These response eQTLs may reveal specific genes and pathways important for normal cardiovascular function. Elucidating the genetic architecture underlying CT risk will provide intuition on cardiotoxic mechanisms and associated genes and inform future studies that aim to classify individual patient susceptibility.",2023,,UNIVERSITY OF CHICAGO,2816,389,0.0,False,False,0.0,phase2_nih
2R01EY019041-15,Cortical Mechanisms of Visual Category Recognition and Learning,"Summary and Relevance of Proposed Research Humans have an impressive capacity to recognize the category membership of sensory stimuli. This ability, which is disrupted by a brain-based diseases and conditions such as Alzheimer’s disease, schizophrenia, stroke, and attention deficit disorder, is critical because it allows us to respond appropriately to the stimuli and events that we encounter in the environment. We are not born with an innate library of categories, such as “tables” and “chairs”, which we are preprogrammed to recognize. Instead, we learn to recognize familiar categories through experience. Our recent work has shown that both the posterior parietal cortex (PPC) and prefrontal cortex (PFC) are involved in categorical decisions. We recorded from neurons in PPC and PFC during performance of visual motion categorization tasks. These recordings revealed that neurons in both areas robustly encoded stimuli according to their learned category membership, suggesting that both regions are involved in computing and representing abstract categorical information about visual stimuli. We also showed that activity in PPC is causally related to categorical decisions, using reversible inactivation. This project uses novel brain recording techniques to monitor the activity of large neuronal populations of neurons in the lateral intraparietal area, frontal eye field, and superior colliculus during visual categorical decisions. This will allow us to gain a mechanistic understanding of how interactions between neurons in these three regions enable computations which transform visual feature encoding into categorical decisions. This work will also determine how multiple behavioral functions are mediated by this brain network, including eye movements and spatial attention, as well assess the causal significance of each brain area to categorical decisions. While much is known about how the brain processes visual features (such as color, orientation, and direction of motion), less is known about how the brain learns and represents the meaning, or category, of stimuli. A greater understanding of visual categorization is critical for addressing a number of brain diseases and conditions (e.g. stroke, Alzheimer’s disease, attention deficit disorder, schizophrenia, and stroke) that leave patients impaired in everyday tasks that require visual learning, recognition and/or evaluating and responding appropriately to sensory information. The long-term goal of this project is to guide the next generation of treatments for these brain-based diseases and disorders by helping to develop a detailed understanding of the brain mechanisms that underlie learning, memory and recognition. These studies also have relevance for understanding and addressing learning disabilities, such as attention deficit disorder and dyslexia, which affect a substantial fraction of school age children and young adults. Thus, a detailed understanding of the basic brain mechanisms of categorical decisions and attention will likely give important insights into the causes and potential treatments for disorders involving these cognitive and perceptual abilities.",2023,,UNIVERSITY OF CHICAGO,3165,451,0.0,False,False,0.0,phase2_nih
1R21AI172116-01A1,Discovery of a pigment produced by Streptococcus pyogenes,"Discovery of a pigment produced by Streptococcus pyogenes Abstract This proposal seeks to advance a new observation that the human pathogen Streptococcus pyogenes (Group A Streptococcus, GAS) produces a pigment that has gone unreported. We hypothesize the pigment protects GAS from host-derived and/or environmental stressors (such as reactive oxygen species) and likely enhances its fitness and potentially augments its virulence. For 80 years, no reference in the literature exists of a pigment being produced by this important organism, and prior to that, only two citations allude to such a factor. We suspect this property has been overlooked because its presence only becomes apparent in the laboratory after culturing in a chemically defined medium, grown to high cell densities, and after exposure to oxygen. Understanding if and how the production of a pigment could boost the fitness of GAS could provide a new target that therapeutics or vaccines could take aim upon. The objectives of this proposal are to elucidate the composition and structure of the GAS pigment, to identify genes associated with its production and regulation, and to characterize its ability to protect GAS from stressors and immune cell killing while exploring any cytotoxic properties.",2023,,UNIVERSITY OF CHICAGO,1270,195,0.0,False,False,0.0,phase2_nih
5UG1EY030410-05,Study of Latinos (SOL) Ojos,"This application proposes an ancillary eye study to the Hispanic Community Health Study/Study of Latinos (HCHS/SOL). HCHS/SOL is a prospective, population-based, multicenter cohort, funded by the National Heart, Lung, and Blood Institute (NHLBI) and 6 other National Institutes of Health (NIH) Institutes, that is designed to 1) assess disease burden; and, 2) address cardiovascular disease (CVD), stroke, asthma, chronic obstructive pulmonary disease, sleep disorders, dental caries and periodontal disease, hearing impairment, diabetes, kidney and liver disease, and cognitive impairment. This landmark study, the largest ever conducted in Hispanics/Latinos, constitutes a national resource of extensive, high-quality phenotypic and genotypic data. Participants include those of Mexican, Cuban, Dominican, Puerto Rican, Central and South American, and Other origins. HSHC/SOL recruited 16,415 participants for Visit #1 (2008-2011); data collection for Visit #2 (2014-2017) concluded 12/17 (Chicago and Miami Field Centers: 82.3% participation rate); and, NHLBI contracted HCHS/SOL Visit #3 (2019-2022) funding to serve as a platform for ancillary studies. We will recruit and perfom a detailed eye exam on 2500 HCHS/SOL participants from Chicago and Miami aged ≥40 years to coincide with Visit #3. The HCHS/SOL Coordinating Center will provide direction in oversampling older adults to maximize disease detection efficiency, with sampling weights reflecting probabilities of selection to maintain accurate prevalence rates. Latinos of diverse backgrounds as in HCHS/SOL represent a rich sociocultural and genetically admixed group, inheriting a mixture of European, Native American, and African ancestry from populations previously isolated. As such, the HCHS/SOL Eye Study will represent the first highly admixed eye epidemiology cohort. This heterogeneity and intrinsic variability, essential in basic and clinical research, innovatively positions the HCHS/SOL Eye Study to assess important etiologic pathways amid prevalent risk factors and outcomes that cannot be assessed with homogenous cohorts. We propose to collect high-quality eye outcome data, identical to National Eye Institute (NEI)-funded population-based cohorts, which will allow the eye epidemiology community to, for the first time, assess novel hypotheses associated with systemic disease in a well-characterized, diverse cohort. The HCHS/SOL Eye Study is designed to 1) assess and compare the 2010 age-standardized prevalence of chronic eye disease across Hispanic/Latino groups using previously constructed HCHS/SOL “genetic analysis groups” (Mainland: Mexicans, Central and South Americans; and, Caribbean: Cubans, Dominicans, and Puerto Ricans); and, 2) assess whether prevalent disease is associated with novel CVD, biomedical, and sociocultural risk factors. Proposed research leverages NHLBI-funded epidemiologic research supported by 6 other NIH Institutes, and represents a significant opportunity for highly innovative and efficient epidemiologic eye research.",2023,,UNIVERSITY OF CHICAGO,3042,410,0.0,False,False,0.0,phase2_nih
5R01CA258833-03,Investigating Rational Combination Therapies for Triple-Negative Breast Cancer,"Triple-negative breast cancer (TNBC) refers to a collection of heterogeneous breast tumors that lack expression of immediately druggable molecules, such as the estrogen and progesterone receptors and human epidermal growth factor receptor 2. No targeted therapy is currently approved for the vast majority of TNBC patients. TNBC patients who have received the current standard of care, consisting of chemotherapy, radiation, and surgery, often experience early tumor recurrence and a significantly worse mortality rate. Therefore, it is critical to identify and validate clinically viable, life-saving targeted therapies for patients with TNBC. We previously reported that the oncogenic MYC pathways were activated in ~50% of TNBC cases compared with non-TNBC cases and that MYC levels were associated with poor outcomes among TNBC patients. Unfortunately, clinical development of inhibitors that directly target MYC activity has remained challenging. To overcome this challenge, we previously took an alternative approach known as the synthetic lethal screening approach to identify readily druggable targets required for MYC-driven tumor viability but that are not essential in non-tumor cells. Our screen identified the PIM family of kinases, which is composed of the closely related nonessential kinase isoforms PIM1, -2, and -3 (PIM hereafter), as a promising target in MYC-driven TNBC. We found that PIM expression was elevated in triple-negative (TN) tumors in clinical samples and was associated with poor patient outcomes. Clinically relevant pan-PIM inhibitors showed activity in various experimental models of TNBC. However, our single-agent efficacy studies using preclinical PIM inhibitors showed that although PIM inhibition significantly slowed the growth of TN tumors, it induced only modest in vivo tumor cell death and regression, suggesting the need for combination therapies. We have taken robust drug screening approaches and have unexpectedly found that the drug combination that targets PIM kinases and the proteasome can acutely induce toxic levels of proteotoxic stress selectively in MYC-overexpressing TNBC cells. Mechanistically, our preliminary observations indicate that PIM inhibition, which elevates the levels of reactive oxygen species, when combined with proteasome inhibition, overwhelms the capacity of TNBC cells to continuously degrade damaged proteins, resulting in proteotoxic crisis. Thus, our observations raise the possibility—and our study will test the hypothesis—that PIM inhibition represents a unique and clinically viable tool to sensitize TNBC tumors to proteasome inhibition. The successful execution of this research will allow for the identification and interrogation of clinically exploitable vulnerabilities in MYC-driven solid-cancer types such as TNBC. The outcomes of this research could also encourage the FDA- approved proteasome inhibitors (e.g., carfilzomib), which have not been successfully used outside of liquid tumor types, to be rapidly evaluated in combination with pan-PIM kinase inhibitors in early-stage MYC-driven solid- tumor trials.",2024,,NORTHWESTERN UNIVERSITY,3108,436,0.0,False,False,0.0,phase2_nih
5R01MH132149-03,Promoting Sustained Viral Suppression Through Implementation of an Adapted Evidence-Informed Low-Barrier Care Model in a System of HIV Primary Care Clinics,"The goal to end the HIV epidemic (EHE) in the United States cannot be achieved if people with HIV (PWH) do not achieve sustained viral suppression (VS). However, more than half of PWH in the US do not receive regular HIV care, due largely to social and structural factors like stigma and discrimination, poverty, and care complexity, as well as conditions like mental health and substance abuse. Additional approaches to care delivery, especially for PWH experiencing compounding barriers, are needed to close the gap in sustained care and VS. Low-barrier care (LBC) is a package of implementation and care engagement strategies developed specifically to address barriers experienced by PWH with complex needs and has been shown to significantly improve VS among this population. The original model of standalone LBC clinics, however, may have challenges in scalability due to feasibility and limited reach to PWH within large areas. In contrast, adapting LBC strategies for integration into existing HIV primary care sites has the potential to facilitate greater use of this promising model of HIV care while also engaging more PWH with unaddressed needs. The overarching goal of this proposal is to evaluate the implementation and effectiveness of adapted LBC strategies in a system of 12 HIV population-centered health homes (PCHHs) funded by the Chicago Department of Public Health (CDPH) using a pragmatic trial design. Guided by the EPIS framework, we will achieve this goal through three specific aims: (1) Facilitate adoption, adaptation, and implementation of LBC strategies by PCHHs using a learning collaborative. Learning collaboratives are widely used, evidence-based implementation strategies. Following best practices, a lead facilitator and subject matter experts will help PCHHs explore and prepare protocols for implementation of LBC strategies while trained practice coaches will provide technical assistance around implementation at each site. CDPH has strong interest in integrating LBC strategies into PCHHs and will both mandate PCHH participation in the learning collaborative and encourage LBC implementation through additional funding. We will assess the process of adoption and implementation of LBC strategies using mixed methods. (2) Evaluate site-specific and system-wide effectiveness of integrated LBC strategies at improving sustained care and VS. Using a single-arm, pre–post trial design, we will assess if rates of retention in care and VS improve in the two years following ramp-up of LBC strategies. We will also examine contextual factors and implementation fidelity using mixed methods to explain variability in outcomes across PCHHs. (3) Assess implementation cost and sustainment of LBC strategies among PCHHs. We will examine implementation costs over time and plans for sustainment using mixed methods. Our proposal directly responds to RFA-AI-21-024 and is consistent with the NIH Office of AIDS Research’s high priority of implementation science to improve HIV service delivery and reduce disparities in treatment. Results from this study will facilitate the use of LBC strategies in new settings to reach PWH with complex needs.",2024,,NORTHWESTERN UNIVERSITY,3175,475,1.0,False,False,0.0,phase2_nih
5R01DC015426-09,Principles of olfactory reward processing in the human brain,"PROJECT SUMMARY A crucial function of the central nervous system is to bias behavior toward events and outcomes that hold relevance for survival. It is well recognized that odors have a strong effect on animal behavior, as they guide food search, maternal bonding, and mate selection. Even though humans do not consider olfaction to be a dominant sense, humans are similarly swayed by the rewarding properties of odors. With recent developments in the pattern-based analysis of functional magnetic resonance imaging (fMRI) data and non-invasive brain stimulation techniques, we are now in a position to explore the neural mechanisms of olfactory reward in humans. During the previous funding cycle, we gained key insights into how odor rewards are represented in orbitofrontal cortex (OFC), and how the dopaminergic midbrain may support these representations. The objective of the current renewal application is to capitalize on these novel methods in order to address new questions arising from these initial findings about the neural mechanisms of odor-guided behavior in humans. Specifically, we will use OFC-targeted transcranial magnetic stimulation (TMS) and novel behavioral tasks that involve food odors as rewards to reveal the specific contribution of different OFC networks to decision making. Moreover, the proposed studies will combine network-based TMS with pattern-based fMRI to elucidate the neural mechanisms that drive learning about the identity of future odor rewards. Complementary studies will examine how one’s motivational state modulates perceptional and neural responses to food odors, such that they can aid the detection of biologically relevant rewards in the environment. Together the experiments proposed in this project will fundamentally extend our understanding of olfactory reward processing in the human brain at the functional and mechanistic level, with implications for neuroscientific research on learning, memory, and behavior in general. Moreover, the findings from this work can lead to a better understanding of the behavioral deficits described in a variety of neuropsychiatric disorders, including Schizophrenia, eating disorders, and addiction, and may ultimately provide insights into the development of novel diagnostic and therapeutic approaches.",2024,,NORTHWESTERN UNIVERSITY,2296,333,0.0,False,False,0.0,phase2_nih
5R01GM131421-06,Continuous Probing of Nanoconstruct-Cell Interactions at Biologically Relevant Time Scales,"PROJECT SUMMARY This renewal application builds on our discovery that the shape of nanoparticle-based constructs—what we define as structural valency—plays a key role in preserving the targeting ligand characteristics of nanoconstructs even when coated by a protein corona. Protein corona formation and its impact on engineered physicochemical properties of nanoconstructs has been somewhat controversial but is generally accepted to affect cell and tissue targeting specificity and downstream biological effects. Using single-particle, live-cell imaging investigations, we found that the protein corona composition of an ensemble of nanoconstructs was superseded by single-particle shape effects. Compared to their spherical counterparts, nanoconstructs with branched structures retained their ligand shell targeting capabilities both on cell membranes and within cells and cellular compartments. Statistically significant differences in the time-resolved dynamics of differently shaped nanoconstructs interacting with cellular components cannot be attributed to very minimal variations in protein corona composition. We aim to determine the mechanism for how branched nanoconstructs maintain their targeting functionality in biological environments and then to modulate the spatial organization of the single-particle protein corona with light during live-cell interactions. We will tune the nanoscale features of the branched nanoconstructs, including overall size, branch length, and tip radii of curvature, to be commensurate with membrane receptor dimerization and curvature-induced endosomal signaling and will image interactions at the single-particle level. The specific aims include (1) Understand how nanoconstruct design and optical stimuli can manipulate the protein corona at the single-particle level; (2) Investigate structural multivalency of membrane-targeting branched nanoconstructs on receptor dimerization; (3) Improve intracellular targeting and delivery using branched nanoconstruct shapes. This work is expected to be of high impact for precision nanomedicine by the intersection of single-nanoparticle advances with mechanistic insight into biological responses. Our ability to resolve nanoparticle-cell interactions at relevant time and length scales for receptor recognition and internalization will benefit knowledge in protein dimerization and nanoscale curvature effects and deepen understanding of endocytosis and immunomodulatory responses—key processes for advancements in vaccine design and drug delivery.",2024,,NORTHWESTERN UNIVERSITY,2540,326,0.0,False,False,0.0,phase2_nih
